Season,Team,G,Date,Home,Opp,W/L,Tm_Pts,Opp_Pts,Tm_FG,Tm_FGA,Tm_FG%,Tm_3P,Tm_3PA,Tm_3P%,Tm_FT,Tm_FTA,Tm_FT%,Tm_ORB,Tm_TRB,Tm_AST,Tm_STL,Tm_BLK,Tm_TOV,Tm_PF,Opp_FG,Opp_FGA,Opp_FG%,Opp_3P,Opp_3PA,Opp_3P%,Opp_FT,Opp_FTA,Opp_FT%,Opp_ORB,Opp_TRB,Opp_AST,Opp_STL,Opp_BLK,Opp_TOV,Opp_PF,Total,Spread
2015,BRK,77,2015-04-06,1,POR,W,106,96,41,91,0.451,6,14,0.429,18,23,0.783,12,46,25,6,5,7,11,39,87,0.448,11,26,0.423,7,9,0.778,11,50,17,4,3,14,21,202,10
2015,BRK,78,2015-04-08,1,ATL,L,111,114,41,87,0.471,7,26,0.269,22,25,0.88,14,47,27,7,4,13,20,43,86,0.5,11,28,0.393,17,25,0.68,10,40,35,11,4,11,18,225,-3
2015,BRK,79,2015-04-10,1,WAS,W,117,80,45,89,0.506,12,20,0.6,15,23,0.652,12,44,29,10,1,6,20,32,82,0.39,5,15,0.333,11,17,0.647,17,50,23,3,4,21,21,197,37
2015,BRK,80,2015-04-12,0,MIL,L,73,96,27,83,0.325,3,18,0.167,16,22,0.727,16,49,17,9,5,21,20,41,83,0.494,6,20,0.3,8,12,0.667,7,47,30,13,7,17,20,169,-23
2015,BRK,81,2015-04-13,1,CHI,L,86,113,32,87,0.368,3,12,0.25,19,22,0.864,12,42,12,2,3,10,14,44,88,0.5,12,30,0.4,13,17,0.765,9,46,26,7,8,9,18,199,-27
2015,BRK,82,2015-04-15,1,ORL,W,101,88,39,80,0.488,9,24,0.375,14,23,0.609,7,40,25,8,5,13,12,38,79,0.481,7,20,0.35,5,13,0.385,10,42,18,6,4,17,21,189,13
2015,CHO,1,2014-10-29,1,MIL,W,108,106,41,101,0.406,6,21,0.286,20,29,0.69,15,50,27,8,9,13,20,39,80,0.488,7,14,0.5,21,24,0.875,3,35,25,9,10,15,25,214,2
2015,CHO,2,2014-11-01,1,MEM,L,69,71,26,72,0.361,4,14,0.286,13,18,0.722,5,44,17,10,4,20,16,29,80,0.363,3,11,0.273,10,13,0.769,9,45,16,8,0,19,22,140,-2
2015,CHO,3,2014-11-02,0,NYK,L,93,96,33,70,0.471,6,15,0.4,21,29,0.724,8,38,20,7,2,13,16,39,78,0.5,8,16,0.5,10,17,0.588,8,35,23,5,0,14,26,189,-3
2015,CHO,4,2014-11-04,0,NOP,L,91,100,37,80,0.463,6,21,0.286,11,13,0.846,6,34,23,6,1,12,15,38,81,0.469,5,18,0.278,19,19,1.0,11,47,26,5,6,13,19,191,-9
2015,CHO,5,2014-11-05,1,MIA,W,96,89,35,82,0.427,5,18,0.278,21,29,0.724,13,49,23,4,9,13,24,30,77,0.39,4,22,0.182,25,31,0.806,6,36,19,6,4,8,25,185,7
2015,CHO,6,2014-11-07,1,ATL,W,122,119,48,97,0.495,6,21,0.286,20,27,0.741,11,51,31,6,7,21,30,43,93,0.462,13,33,0.394,20,26,0.769,7,38,28,8,3,19,33,241,3
2015,CHO,7,2014-11-09,0,LAL,L,92,107,35,79,0.443,3,14,0.214,19,27,0.704,12,39,15,5,0,14,18,42,82,0.512,6,17,0.353,17,22,0.773,8,38,28,8,2,11,23,199,-15
2015,CHO,8,2014-11-11,0,POR,L,100,102,35,75,0.467,7,16,0.438,23,27,0.852,6,38,16,5,3,13,16,40,93,0.43,8,25,0.32,14,16,0.875,15,48,25,6,4,12,21,202,-2
2015,CHO,9,2014-11-14,0,PHO,W,103,95,39,91,0.429,7,16,0.438,18,19,0.947,14,46,21,5,3,8,15,37,86,0.43,8,29,0.276,13,14,0.929,11,45,16,3,6,11,23,198,8
2015,CHO,10,2014-11-15,0,GSW,L,87,112,32,84,0.381,7,17,0.412,16,28,0.571,10,41,14,5,2,13,13,45,87,0.517,11,26,0.423,11,14,0.786,11,51,30,7,3,15,25,199,-25
2015,CHO,11,2014-11-17,1,DAL,L,80,107,32,80,0.4,10,22,0.455,6,13,0.462,7,35,22,1,3,13,17,43,84,0.512,10,28,0.357,11,16,0.688,10,50,32,7,4,8,18,187,-27
2015,CHO,12,2014-11-19,0,IND,L,86,88,37,86,0.43,5,14,0.357,7,12,0.583,12,41,18,6,6,6,21,35,78,0.449,2,15,0.133,16,24,0.667,14,51,15,3,3,12,13,174,-2
2015,CHO,13,2014-11-21,1,ORL,L,100,105,42,91,0.462,7,20,0.35,9,15,0.6,10,45,22,4,7,7,26,39,82,0.476,4,16,0.25,23,32,0.719,6,43,12,2,5,8,15,205,-5
2015,CHO,14,2014-11-23,0,MIA,L,93,94,37,79,0.468,7,21,0.333,12,16,0.75,5,33,18,9,1,11,19,33,66,0.5,11,23,0.478,17,19,0.895,3,36,19,4,5,17,16,187,-1
2015,CHO,15,2014-11-24,1,LAC,L,92,113,31,75,0.413,2,20,0.1,28,35,0.8,5,33,21,6,4,5,17,45,88,0.511,15,32,0.469,8,10,0.8,8,43,28,2,2,8,24,205,-21
2015,CHO,16,2014-11-26,1,POR,L,97,105,41,94,0.436,5,15,0.333,10,15,0.667,10,47,29,3,5,6,20,39,92,0.424,12,27,0.444,15,20,0.75,10,50,21,4,7,8,18,202,-8
2015,CHO,17,2014-11-28,1,GSW,L,101,106,38,87,0.437,6,19,0.316,19,23,0.826,8,44,27,4,8,14,14,42,99,0.424,7,26,0.269,15,16,0.938,16,46,28,7,8,12,26,207,-5
2015,CHO,18,2014-11-29,0,ATL,L,75,105,29,88,0.33,5,23,0.217,12,16,0.75,13,38,20,3,4,12,16,40,75,0.533,12,23,0.522,13,16,0.813,5,44,31,8,5,14,17,180,-30
2015,CHO,19,2014-12-03,1,CHI,L,95,102,36,90,0.4,2,15,0.133,21,23,0.913,7,42,17,5,3,5,21,37,80,0.463,12,28,0.429,16,21,0.762,4,49,27,4,1,13,18,197,-7
2015,CHO,20,2014-12-05,1,NYK,W,103,102,42,88,0.477,4,18,0.222,15,18,0.833,10,41,19,2,7,7,20,37,79,0.468,10,22,0.455,18,22,0.818,4,34,23,5,4,6,21,205,1
2015,CHO,21,2014-12-10,1,BOS,W,96,87,35,84,0.417,3,14,0.214,23,29,0.793,7,44,18,5,3,11,14,38,87,0.437,5,23,0.217,6,10,0.6,6,45,26,3,1,15,27,183,9
2015,CHO,22,2014-12-12,0,MEM,L,107,113,41,98,0.418,6,17,0.353,19,27,0.704,13,49,16,8,11,15,29,39,85,0.459,6,13,0.462,29,38,0.763,7,47,21,7,9,20,22,220,-6
2015,CHO,23,2014-12-13,1,BRK,L,87,114,31,79,0.392,8,22,0.364,17,27,0.63,9,34,16,3,4,6,19,42,72,0.583,16,23,0.696,14,20,0.7,4,43,29,4,4,14,24,201,-27
2015,CHO,24,2014-12-15,0,CLE,L,88,97,38,83,0.458,5,16,0.313,7,14,0.5,5,37,22,4,5,10,14,38,83,0.458,9,24,0.375,12,17,0.706,8,43,28,10,5,11,14,185,-9
2015,CHO,25,2014-12-17,1,PHO,L,106,111,40,86,0.465,10,24,0.417,16,22,0.727,8,35,22,6,3,7,16,43,82,0.524,9,25,0.36,16,21,0.762,8,43,22,4,7,8,15,217,-5
2015,CHO,26,2014-12-19,0,PHI,W,109,91,43,98,0.439,10,24,0.417,13,17,0.765,17,45,25,10,3,15,17,32,71,0.451,12,26,0.462,15,17,0.882,2,35,23,6,12,25,17,200,18
2015,CHO,27,2014-12-20,1,UTA,W,104,86,42,87,0.483,9,22,0.409,11,16,0.688,15,49,21,8,3,5,14,33,85,0.388,8,31,0.258,12,15,0.8,13,39,18,3,5,9,15,190,18
2015,CHO,28,2014-12-22,1,DEN,W,110,82,43,80,0.538,8,19,0.421,16,24,0.667,6,44,23,6,6,12,21,31,82,0.378,2,18,0.111,18,24,0.75,9,37,11,6,4,13,20,192,28
2015,CHO,29,2014-12-23,0,MIL,W,108,101,36,82,0.439,8,21,0.381,28,36,0.778,11,43,21,6,5,13,21,39,82,0.476,8,21,0.381,15,20,0.75,9,40,25,7,6,20,25,209,7
2015,CHO,30,2014-12-26,0,OKC,L,75,98,25,87,0.287,5,24,0.208,20,26,0.769,15,52,12,8,2,16,20,36,88,0.409,8,27,0.296,18,21,0.857,13,57,18,6,10,11,25,173,-23
2015,CHO,31,2014-12-27,1,ORL,L,94,102,36,86,0.419,8,24,0.333,14,18,0.778,9,41,18,2,8,10,19,38,83,0.458,8,20,0.4,18,24,0.75,5,40,22,6,4,6,18,196,-8
2015,CHO,32,2014-12-29,1,MIL,L,94,104,33,90,0.367,7,25,0.28,21,26,0.808,9,48,20,13,9,19,20,40,85,0.471,6,21,0.286,18,21,0.857,2,42,21,8,10,20,25,198,-10
2015,CHO,33,2014-12-31,0,HOU,L,83,102,29,76,0.382,3,18,0.167,22,26,0.846,7,41,15,6,9,18,17,38,88,0.432,17,43,0.395,9,14,0.643,10,41,22,10,7,15,25,185,-19
2015,CHO,34,2015-01-02,1,CLE,L,87,91,32,87,0.368,6,28,0.214,17,26,0.654,15,50,20,5,6,15,24,33,87,0.379,4,15,0.267,21,30,0.7,13,46,16,8,5,7,23,178,-4
2015,CHO,35,2015-01-03,0,ORL,W,98,90,35,78,0.449,4,16,0.25,24,32,0.75,16,53,16,4,4,14,15,33,87,0.379,4,19,0.211,20,21,0.952,12,44,18,9,3,7,24,188,8
2015,CHO,36,2015-01-05,0,BOS,W,104,95,38,78,0.487,6,19,0.316,22,23,0.957,12,48,22,2,10,16,22,36,91,0.396,7,18,0.389,16,23,0.696,10,33,22,8,7,6,23,199,9
2015,CHO,37,2015-01-07,1,NOP,W,98,94,37,86,0.43,4,14,0.286,20,26,0.769,9,43,18,9,4,12,18,36,80,0.45,6,18,0.333,16,24,0.667,9,43,19,6,8,14,20,192,4
2015,CHO,38,2015-01-08,0,TOR,W,103,95,42,88,0.477,4,16,0.25,15,22,0.682,9,46,21,5,3,8,18,33,83,0.398,10,31,0.323,19,25,0.76,8,42,20,2,7,14,21,198,8
2015,CHO,39,2015-01-10,0,NYK,W,110,82,39,78,0.5,7,16,0.438,25,33,0.758,11,51,18,8,5,16,14,33,85,0.388,8,29,0.276,8,9,0.889,4,29,17,9,4,13,24,192,28
2015,CHO,40,2015-01-14,1,SAS,L,93,98,33,86,0.384,4,13,0.308,23,35,0.657,15,48,15,4,10,11,18,37,85,0.435,8,21,0.381,16,20,0.8,6,42,27,7,11,14,27,191,-5
2015,CHO,41,2015-01-17,1,IND,W,80,71,31,101,0.307,2,15,0.133,16,25,0.64,14,58,16,7,5,7,16,30,84,0.357,2,21,0.095,9,13,0.692,7,56,18,5,10,20,23,151,9
2015,CHO,42,2015-01-19,1,MIN,W,105,80,40,89,0.449,12,22,0.545,13,19,0.684,10,47,27,8,3,11,20,29,80,0.363,6,19,0.316,16,20,0.8,10,42,16,7,6,17,20,185,25
2015,CHO,43,2015-01-21,1,MIA,W,78,76,27,80,0.338,4,19,0.211,20,30,0.667,20,56,19,3,8,14,16,29,84,0.345,5,18,0.278,13,15,0.867,10,41,14,7,8,7,22,154,2
2015,CHO,44,2015-01-23,0,CLE,L,90,129,36,89,0.404,2,16,0.125,16,24,0.667,12,42,27,6,5,12,22,46,89,0.517,15,28,0.536,22,28,0.786,11,56,29,7,5,11,19,219,-39
2015,CHO,45,2015-01-24,1,NYK,W,76,71,25,76,0.329,2,7,0.286,24,37,0.649,10,41,9,7,13,9,19,28,79,0.354,6,15,0.4,9,18,0.5,14,54,20,4,6,18,28,147,5
2015,CHO,46,2015-01-28,0,SAS,L,86,95,34,83,0.41,6,18,0.333,12,14,0.857,8,43,23,7,4,12,17,35,83,0.422,10,29,0.345,15,18,0.833,10,49,23,7,8,14,14,181,-9
2015,CHO,47,2015-01-31,0,DEN,W,104,86,44,93,0.473,0,11,0.0,16,25,0.64,10,57,32,10,11,10,18,33,92,0.359,5,24,0.208,15,20,0.75,8,44,21,2,8,12,19,190,18
2015,CHO,48,2015-02-02,0,WAS,W,92,88,37,79,0.468,4,15,0.267,14,19,0.737,6,42,21,6,3,13,18,33,81,0.407,6,15,0.4,16,19,0.842,10,43,19,7,3,12,23,180,4
2015,CHO,49,2015-02-05,1,WAS,W,94,87,33,76,0.434,6,25,0.24,22,27,0.815,12,50,15,5,15,17,19,35,84,0.417,5,10,0.5,12,17,0.706,9,37,20,2,5,13,26,181,7
2015,CHO,50,2015-02-07,0,PHI,L,81,89,29,84,0.345,6,23,0.261,17,20,0.85,5,43,24,9,5,12,20,29,74,0.392,9,23,0.391,22,30,0.733,5,47,19,6,5,15,22,170,-8
2015,CHO,51,2015-02-08,1,IND,L,102,103,36,77,0.468,8,14,0.571,22,28,0.786,4,35,24,5,4,10,23,37,84,0.44,7,19,0.368,22,25,0.88,8,40,19,4,2,12,25,205,-1
